id,id_padre,id_alumno,parentesco
3465,2699,2390,Padre
3466,2700,3539,Madre
3467,2701,2121,Padre
3468,2702,2498,Madre
3469,2702,3093,Madre
3470,2703,95,Madre
3471,2704,759,Padre
3472,2705,2217,Padre
3473,2706,617,Madre
3474,2706,3392,Madre
3475,2707,3972,Madre
3476,2708,1342,Padre
3477,2709,1750,Padre
3478,2709,1570,Padre
3479,2710,3442,Padre
3480,2711,2257,Padre
3481,2712,3607,Madre
3482,2713,2876,Madre
3483,2713,3599,Madre
3484,2714,400,Madre
3485,2715,2202,Padre
3486,2716,3949,Madre
3487,2717,2778,Madre
3488,2718,64,Madre
3489,2719,2607,Madre
3490,2720,3921,Madre
3491,2720,2073,Madre
3492,2721,849,Padre
3493,2722,1058,Padre
3494,2723,3379,Madre
3495,2724,3095,Padre
3496,2725,1756,Padre
3497,2726,2325,Padre
3498,2727,673,Madre
3499,2728,2987,Padre
3500,2729,909,Madre
3501,2730,3080,Madre
3502,2730,3612,Madre
3503,2731,913,Madre
3504,2731,705,Madre
3505,2731,2580,Madre
3506,2732,2161,Padre
3507,2732,1031,Padre
3508,2733,3040,Padre
3509,2734,3259,Madre
3510,2735,2463,Padre
3511,2736,874,Madre
3512,2737,3927,Madre
3513,2738,1826,Padre
3514,2739,2286,Padre
3515,2740,2491,Madre
3516,2740,244,Madre
3517,2741,815,Madre
3518,2742,3038,Madre
3519,2743,3618,Padre
3520,2744,3560,Padre
3521,2745,2078,Madre
3522,2745,3685,Madre
3523,2746,2352,Madre
3524,2747,3150,Padre
3525,2748,479,Madre
3526,2749,596,Madre
3527,2750,3456,Padre
3528,2751,407,Padre
3529,2751,283,Padre
3530,2752,2715,Padre
3531,2752,1540,Padre
3532,2752,483,Padre
3533,2753,3855,Padre
3534,2754,2684,Madre
3535,2755,2784,Madre
3536,2756,1662,Padre
3537,2757,2842,Padre
3538,2758,3048,Madre
3539,2759,703,Padre
3540,2760,1996,Padre
3541,2761,3388,Madre
3542,2762,1412,Padre
3543,2763,1338,Padre
3544,2763,1175,Padre
3545,2764,3299,Padre
3546,2765,708,Madre
3547,2766,2595,Madre
3548,2767,900,Padre
3549,2768,2021,Madre
3550,2769,3703,Padre
3551,2769,1528,Padre
3552,2770,3109,Madre
3553,2771,1030,Padre
3554,2772,4104,Madre
3555,2773,1952,Padre
3556,2774,3194,Padre
3557,2775,965,Padre
3558,2775,3306,Padre
3559,2776,820,Padre
3560,2776,949,Padre
3561,2777,3294,Padre
3562,2777,2269,Padre
3563,2778,3856,Madre
3564,2779,3263,Padre
3565,2779,3790,Padre
3566,2780,2113,Madre
3567,2781,2399,Padre
3568,2782,4047,Padre
3569,2783,3239,Madre
3570,2784,137,Madre
3571,2785,650,Padre
3572,2785,1580,Padre
3573,2786,174,Padre
3574,2787,143,Padre
3575,2788,2495,Madre
3576,2789,1441,Madre
3577,2790,3337,Padre
3578,2790,1154,Padre
3579,2791,3422,Padre
3580,2792,2726,Madre
3581,2793,2320,Madre
3582,2793,1075,Madre
3583,2794,3075,Padre
3584,2795,1932,Madre
3585,2796,1551,Padre
3586,2796,1929,Padre
3587,2796,1804,Padre
3588,2797,1748,Madre
3589,2798,2893,Madre
3590,2799,1676,Padre
3591,2799,690,Padre
3592,2800,2725,Madre
3593,2800,1501,Madre
3594,2801,2384,Madre
3595,2802,1061,Padre
3596,2803,734,Padre
3597,2804,274,Padre
3598,2805,3196,Madre
3599,2806,1953,Madre
3600,2806,1928,Madre
3601,2807,1633,Madre
3602,2807,3220,Madre
3603,2808,1910,Madre
3604,2809,4037,Padre
3605,2810,2787,Madre
3606,2810,267,Madre
3607,2811,219,Padre
3608,2812,1418,Padre
3609,2813,3705,Padre
3610,2814,105,Padre
3611,2814,3447,Padre
3612,2815,1643,Padre
3613,2815,3894,Padre
3614,2816,3505,Padre
3615,2816,3835,Padre
3616,2817,42,Madre
3617,2817,798,Madre
3618,2818,1497,Padre
3619,2818,1409,Padre
3620,2818,1542,Padre
3621,2819,3896,Madre
3622,2820,3103,Padre
3623,2821,1278,Padre
3624,2821,4074,Padre
3625,2822,1496,Madre
3626,2823,2002,Padre
3627,2824,101,Padre
3628,2825,4092,Madre
3629,2826,1760,Padre
3630,2826,1174,Padre
3631,2827,2845,Padre
3632,2828,3021,Padre
3633,2829,2687,Padre
3634,2830,2565,Madre
3635,2831,2551,Madre
3636,2832,1847,Padre
3637,2833,1196,Madre
3638,2834,778,Madre
3639,2835,1637,Padre
3640,2836,3446,Madre
3641,2837,3264,Madre
3642,2838,1439,Padre
3643,2838,48,Padre
3644,2839,2252,Madre
3645,2840,653,Madre
3646,2841,554,Madre
3647,2841,3911,Madre
3648,2842,812,Madre
3649,2842,3971,Madre
3650,2843,2636,Padre
3651,2844,1303,Madre
3652,2844,1276,Madre
3653,2845,308,Padre
3654,2845,2933,Padre
3655,2846,4007,Padre
3656,2847,1315,Padre
3657,2848,4028,Padre
3658,2849,2221,Padre
3659,2849,377,Padre
3660,2850,868,Padre
3661,2851,1384,Madre
3662,2852,1917,Padre
3663,2852,1806,Padre
3664,2853,2827,Padre
3665,2853,2065,Padre
3666,2853,3395,Padre
3667,2854,1601,Padre
3668,2854,2991,Padre
3669,2854,832,Padre
3670,2855,3496,Madre
3671,2856,1185,Padre
3672,2856,3926,Padre
3673,2856,889,Padre
3674,2857,1611,Padre
3675,2858,3795,Padre
3676,2859,1141,Padre
3677,2859,1247,Padre
3678,2860,1146,Padre
3679,2861,1786,Madre
3680,2861,3645,Madre
3681,2862,631,Madre
3682,2863,393,Madre
3683,2864,2576,Madre
3684,2865,402,Madre
3685,2866,273,Madre
3686,2867,3913,Padre
3687,2867,1372,Padre
3688,2868,1728,Madre
3689,2869,2661,Madre
3690,2870,3571,Padre
3691,2871,1711,Padre
3692,2872,3557,Madre
3693,2872,4076,Madre
3694,2873,221,Padre
3695,2874,1825,Padre
3696,2875,3429,Padre
3697,2876,83,Madre
3698,2877,2093,Madre
3699,2878,211,Padre
3700,2878,1233,Padre
3701,2879,976,Padre
3702,2880,1268,Madre
3703,2881,1672,Padre
3704,2881,674,Padre
3705,2881,3884,Padre
3706,2882,406,Padre
3707,2882,1374,Padre
3708,2883,964,Padre
3709,2884,3052,Madre
3710,2885,2828,Madre
3711,2885,2219,Madre
3712,2886,616,Padre
3713,2887,2464,Madre
3714,2887,2516,Madre
3715,2888,691,Padre
3716,2889,680,Madre
3717,2889,79,Madre
3718,2889,968,Madre
3719,2890,1043,Padre
3720,2890,2686,Padre
3721,2891,3853,Madre
3722,2892,2825,Madre
3723,2893,2510,Madre
3724,2894,1479,Padre
3725,2895,1326,Madre
3726,2896,1504,Madre
3727,2897,614,Madre
3728,2898,2137,Madre
3729,2899,2688,Madre
3730,2900,2096,Padre
3731,2901,1101,Madre
3732,2901,2080,Madre
3733,2902,1634,Madre
3734,2903,413,Madre
3735,2904,2253,Madre
3736,2905,2972,Padre
3737,2906,3367,Padre
3738,2906,1256,Padre
3739,2907,4025,Madre
3740,2908,1916,Madre
3741,2909,556,Padre
3742,2910,2026,Madre
3743,2911,3682,Padre
3744,2912,1591,Madre
3745,2913,232,Padre
3746,2913,239,Padre
3747,2914,3262,Madre
3748,2914,541,Madre
3749,2915,3136,Madre
3750,2916,1833,Padre
3751,2917,2133,Padre
3752,2918,2149,Madre
3753,2919,1091,Padre
3754,2920,3268,Padre
3755,2921,170,Madre
3756,2922,3454,Padre
3757,2923,2759,Madre
3758,2924,1095,Madre
3759,2925,1476,Padre
3760,2926,1630,Madre
3761,2927,3887,Padre
3762,2927,3751,Padre
3763,2928,902,Padre
3764,2929,1425,Padre
3765,2930,2524,Madre
3766,2930,3860,Madre
3767,2930,3003,Madre
3768,2931,4078,Padre
3769,2932,3186,Madre
3770,2932,1186,Madre
3771,2933,425,Madre
3772,2934,2005,Madre
3773,2934,1486,Madre
3774,2935,1311,Padre
3775,2936,773,Madre
3776,2937,2847,Padre
3777,2937,3956,Padre
3778,2938,1584,Madre
3779,2938,3889,Madre
3780,2939,2695,Madre
3781,2940,378,Madre
3782,2940,1318,Madre
3783,2941,3229,Madre
3784,2942,3814,Madre
3785,2943,2448,Padre
3786,2943,962,Padre
3787,2944,2926,Madre
3788,2945,1912,Padre
3789,2946,1646,Padre
3790,2947,856,Padre
3791,2948,2126,Madre
3792,2949,2197,Madre
3793,2950,3293,Padre
3794,2950,1671,Padre
3795,2951,3615,Madre
3796,2952,404,Padre
3797,2953,1204,Padre
3798,2954,3396,Padre
3799,2955,2229,Padre
3800,2955,1021,Padre
3801,2956,944,Padre
3802,2957,1848,Padre
3803,2958,3143,Madre
3804,2958,2130,Madre
3805,2959,926,Madre
3806,2960,3583,Madre
3807,2960,441,Madre
3808,2961,2271,Madre
3809,2962,1657,Padre
3810,2963,2243,Madre
3811,2964,1923,Padre
3812,2964,1340,Padre
3813,2965,1264,Padre
3814,2966,586,Padre
3815,2966,4069,Padre
3816,2967,839,Padre
3817,2968,1380,Padre
3818,2968,3568,Padre
3819,2969,2985,Padre
3820,2970,4044,Madre
3821,2971,2340,Padre
3822,2972,319,Padre
3823,2973,462,Padre
3824,2974,3010,Madre
3825,2974,3409,Madre
3826,2975,828,Padre
3827,2976,882,Madre
3828,2977,746,Padre
3829,2978,2508,Madre
3830,2979,3187,Madre
3831,2980,802,Padre
3832,2981,1469,Madre
3833,2982,506,Padre
3834,2983,2408,Madre
3835,2984,248,Madre
3836,2985,3666,Padre
3837,2986,3658,Madre
3838,2987,2811,Madre
3839,2988,3054,Madre
3840,2988,3364,Madre
3841,2989,78,Madre
3842,2990,3654,Madre
3843,2991,3494,Madre
3844,2992,739,Padre
3845,2993,37,Madre
3846,2994,2673,Padre
3847,2995,3633,Padre
3848,2996,1907,Padre
3849,2997,1448,Padre
3850,2997,1430,Padre
3851,2998,762,Madre
3852,2999,3840,Madre
3853,3000,1260,Padre
3854,3001,942,Padre
3855,3001,2642,Padre
3856,3002,2053,Madre
3857,3003,1720,Padre
3858,3004,2541,Padre
3859,3005,1641,Padre
3860,3006,1889,Madre
3861,3007,1635,Madre
3862,3007,2862,Madre
3863,3008,2022,Madre
3864,3009,3489,Padre
3865,3010,1654,Padre
3866,3011,3912,Padre
3867,3012,790,Padre
3868,3013,261,Madre
3869,3014,3554,Madre
3870,3015,3628,Madre
3871,3015,395,Madre
3872,3016,2499,Padre
3873,3017,1402,Padre
3874,3018,1642,Madre
3875,3019,1148,Padre
3876,3020,1131,Padre
3877,3021,2043,Padre
3878,3022,2804,Madre
3879,3023,2790,Madre
3880,3024,3461,Madre
3881,3025,2479,Padre
3882,3025,2072,Padre
3883,3026,2555,Padre
3884,3027,2173,Padre
3885,3027,89,Padre
3886,3028,2762,Madre
3887,3029,3624,Padre
3888,3030,974,Madre
3889,3031,2206,Madre
3890,3031,1955,Madre
3891,3032,1085,Padre
3892,3033,2537,Madre
3893,3034,537,Padre
3894,3034,3564,Padre
3895,3035,2966,Padre
3896,3036,2721,Padre
3897,3036,560,Padre
3898,3037,4086,Padre
3899,3037,2036,Padre
3900,3038,512,Madre
3901,3039,2647,Padre
3902,3040,2851,Madre
3903,3041,1735,Padre
3904,3042,3613,Padre
3905,3043,381,Madre
3906,3043,788,Madre
3907,3043,2780,Madre
3908,3044,3799,Madre
3909,3045,3472,Padre
3910,3046,581,Padre
3911,3047,3667,Madre
3912,3048,2262,Padre
3913,3048,3216,Padre
3914,3048,354,Padre
3915,3049,3967,Padre
3916,3050,3925,Madre
3917,3051,3551,Padre
3918,3051,80,Padre
3919,3052,2755,Padre
3920,3052,3,Padre
3921,3053,2791,Madre
3922,3054,1032,Padre
3923,3054,569,Padre
3924,3055,268,Madre
3925,3056,4042,Madre
3926,3057,3652,Padre
3927,3057,1492,Padre
3928,3058,3867,Madre
3929,3059,2512,Padre
3930,3060,443,Padre
3931,3060,92,Padre
3932,3061,1972,Madre
3933,3062,2146,Madre
3934,3062,2931,Madre
3935,3063,2867,Madre
3936,3064,3295,Padre
3937,3065,3386,Madre
3938,3065,776,Madre
3939,3066,1592,Madre
3940,3066,1235,Madre
3941,3066,3408,Madre
3942,3067,3182,Madre
3943,3067,1649,Madre
3944,3068,2212,Madre
3945,3069,1166,Padre
3946,3070,1103,Madre
3947,3071,1556,Madre
3948,3072,1784,Padre
3949,3073,1640,Madre
3950,3074,133,Madre
3951,3075,2584,Padre
3952,3076,2404,Padre
3953,3076,1820,Padre
3954,3077,46,Padre
3955,3078,883,Padre
3956,3079,1054,Padre
3957,3080,891,Padre
3958,3081,157,Madre
3959,3082,1480,Madre
3960,3082,3491,Madre
3961,3082,3937,Madre
3962,3083,982,Madre
3963,3083,3722,Madre
3964,3084,897,Madre
3965,3084,1758,Madre
3966,3085,317,Madre
3967,3085,54,Madre
3968,3086,2788,Padre
3969,3087,3211,Madre
3970,3088,3680,Madre
3971,3088,611,Madre
3972,3089,2178,Padre
3973,3090,1802,Madre
3974,3090,1396,Madre
3975,3091,1725,Madre
3976,3092,765,Padre
3977,3093,1203,Padre
3978,3094,2913,Madre
3979,3095,1059,Madre
3980,3096,961,Padre
3981,3096,2957,Padre
3982,3097,440,Madre
3983,3098,3673,Padre
3984,3099,636,Padre
3985,3100,3659,Padre
3986,3101,534,Padre
3987,3102,1489,Padre
3988,3103,2996,Padre
3989,3104,635,Madre
3990,3105,3029,Madre
3991,3106,1416,Padre
3992,3107,1005,Padre
3993,3108,2400,Madre
3994,3109,821,Padre
3995,3109,2471,Padre
3996,3110,2115,Madre
3997,3111,124,Madre
3998,3112,2446,Padre
3999,3113,3166,Padre
4000,3114,1558,Padre
4001,3115,3234,Padre
4002,3116,1050,Padre
4003,3117,2428,Padre
4004,3118,2441,Madre
4005,3119,82,Padre
4006,3119,1755,Padre
4007,3120,3471,Madre
4008,3121,2311,Madre
4009,3121,408,Madre
4010,3121,1763,Madre
4011,3122,3112,Padre
4012,3123,1072,Padre
4013,3123,2520,Padre
4014,3124,2656,Padre
4015,3125,936,Padre
4016,3125,322,Padre
4017,3126,867,Padre
4018,3127,3466,Madre
4019,3128,2347,Padre
4020,3129,3195,Madre
4021,3130,1211,Padre
4022,3131,619,Madre
4023,3132,3513,Padre
4024,3133,2765,Madre
4025,3134,2393,Madre
4026,3135,3816,Madre
4027,3136,3145,Padre
4028,3137,3579,Madre
4029,3138,2123,Padre
4030,3139,531,Madre
4031,3140,2958,Padre
4032,3140,903,Padre
4033,3141,4034,Padre
4034,3142,1574,Padre
4035,3143,1555,Madre
4036,3144,618,Madre
4037,3145,2634,Padre
4038,3146,1007,Padre
4039,3147,963,Madre
4040,3147,1581,Madre
4041,3148,2756,Padre
4042,3149,3401,Madre
4043,3149,1566,Madre
4044,3150,3499,Madre
4045,3150,3961,Madre
4046,3151,3992,Madre
4047,3152,1812,Padre
4048,3153,877,Padre
4049,3154,155,Padre
4050,3154,2142,Padre
4051,3155,2462,Padre
4052,3156,1147,Padre
4053,3157,2861,Padre
4054,3158,1771,Madre
4055,3158,3752,Madre
4056,3159,3062,Padre
4057,3160,20,Madre
4058,3161,205,Madre
4059,3162,2004,Padre
4060,3163,2783,Padre
4061,3164,823,Madre
4062,3165,670,Madre
4063,3165,3346,Madre
4064,3166,3996,Madre
4065,3167,3641,Padre
4066,3168,1874,Padre
4067,3169,950,Madre
4068,3170,3877,Madre
4069,3171,1974,Padre
4070,3172,2084,Padre
4071,3172,2623,Padre
4072,3173,3282,Madre
4073,3174,2369,Padre
4074,3174,2044,Padre
4075,3175,2577,Padre
4076,3176,1704,Madre
4077,3177,2162,Padre
4078,3177,766,Padre
4079,3178,3575,Madre
4080,3178,3861,Madre
4081,3179,1828,Padre
4082,3180,510,Padre
4083,3181,1053,Padre
4084,3182,1534,Madre
4085,3183,2118,Madre
4086,3183,1083,Madre
4087,3184,1698,Madre
4088,3184,1673,Madre
4089,3185,3710,Padre
4090,3186,1994,Padre
4091,3187,2144,Madre
4092,3188,2210,Madre
4093,3189,1220,Padre
4094,3190,3939,Padre
4095,3191,1099,Padre
4096,3191,1903,Padre
4097,3192,948,Padre
4098,3193,3382,Padre
4099,3194,2106,Padre
4100,3195,330,Madre
4101,3196,62,Madre
4102,3197,172,Padre
4103,3198,2697,Padre
4104,3199,8,Padre
4105,3200,1652,Padre
4106,3200,3037,Padre
